Date,Open,High,Low,Close,Adj Close,Volume
2019-05-08,77.949997,78.889999,77.320000,77.989998,62.734123,3820700
2019-05-09,77.510002,78.129997,76.730003,77.910004,62.669788,3792200
2019-05-10,77.449997,77.730003,75.620003,77.449997,62.299763,4731800
2019-05-13,76.300003,77.300003,76.169998,76.870003,61.833229,3858400
2019-05-14,77.160004,79.360001,77.000000,78.440002,63.096130,6365200
2019-05-15,78.510002,79.150002,77.480003,78.779999,63.369602,4795700
2019-05-16,78.980003,80.750000,78.709999,79.500000,63.948765,5404700
2019-05-17,78.529999,80.080002,78.019997,79.459999,63.916595,4756400
2019-05-20,79.019997,80.389999,78.910004,79.820000,64.206161,4395500
2019-05-21,80.330002,81.500000,80.320000,80.879997,65.058807,4841900
2019-05-22,80.510002,81.750000,79.879997,81.589996,65.629921,4219500
2019-05-23,80.389999,81.629997,80.320000,81.150002,65.275993,3299100
2019-05-24,81.089996,81.099998,79.870003,80.059998,64.399223,3872700
2019-05-28,80.000000,80.099998,77.919998,78.029999,62.766323,6557800
2019-05-29,77.570000,78.279999,77.099998,78.059998,62.790443,4182200
2019-05-30,78.519997,78.589996,77.129997,77.610001,62.428467,3533100
2019-05-31,77.309998,77.570000,76.400002,76.709999,61.704529,4003200
2019-06-03,76.629997,76.839996,73.809998,75.699997,60.892090,8434400
2019-06-04,76.139999,77.440002,75.900002,76.750000,61.736694,6447100
2019-06-05,77.410004,78.169998,76.660004,77.059998,61.986057,3804400
2019-06-06,77.160004,77.720001,76.860001,77.070000,61.994102,4032800
2019-06-07,77.489998,78.379997,77.080002,77.430000,62.283669,4829100
2019-06-10,77.459999,77.750000,76.599998,76.949997,61.897568,3969400
2019-06-11,77.489998,78.900002,77.489998,78.169998,62.878906,4210200
2019-06-12,78.250000,79.250000,78.180000,78.570000,63.200676,4165700
2019-06-13,78.930000,79.199997,78.300003,78.949997,63.506348,2924900
2019-06-14,78.949997,79.339996,78.209999,78.690002,63.297199,4075900
2019-06-17,78.400002,79.050003,78.400002,78.650002,63.265022,3083200
2019-06-18,78.879997,79.199997,77.010002,78.250000,62.943264,5433500
2019-06-19,78.400002,78.480003,77.290001,77.610001,62.428467,6147300
2019-06-20,78.239998,79.169998,78.080002,78.339996,63.015678,5347000
2019-06-21,78.150002,79.080002,76.430000,78.779999,63.369602,10516900
2019-06-24,78.410004,79.309998,77.849998,78.449997,63.104153,5182700
2019-06-25,70.470001,70.669998,65.059998,65.699997,52.848228,90131800
2019-06-26,67.239998,68.410004,66.800003,68.000000,54.698311,42093800
2019-06-27,68.160004,70.599998,68.099998,70.000000,56.307095,22129200
2019-06-28,70.580002,72.739998,70.330002,72.720001,58.495029,21381500
2019-07-01,73.500000,73.849998,72.279999,73.400002,59.042004,18010900
2019-07-02,73.199997,74.250000,72.320000,74.230003,59.709652,12862200
2019-07-03,74.349998,74.970001,73.779999,74.959999,60.296841,7434100
2019-07-05,74.650002,74.790001,72.610001,72.989998,58.712196,10854900
2019-07-08,72.519997,73.000000,70.879997,71.220001,57.288445,13487400
2019-07-09,71.180000,72.449997,70.889999,71.239998,57.304516,11832500
2019-07-10,71.580002,71.739998,70.959999,71.650002,57.634335,9170400
2019-07-11,72.300003,72.400002,69.849998,71.239998,57.304516,13001000
2019-07-12,70.300003,70.300003,68.540001,70.279999,57.394348,12903000
2019-07-15,70.309998,71.019997,69.699997,70.269997,57.386181,10253300
2019-07-16,70.150002,70.300003,69.129997,69.160004,56.479702,10141600
2019-07-17,69.330002,69.860001,68.309998,68.320000,55.793709,12205000
2019-07-18,68.570000,68.949997,68.000000,68.250000,55.736549,8573300
2019-07-19,68.139999,68.820000,68.099998,68.540001,55.973385,9806900
2019-07-22,68.500000,68.750000,67.839996,68.000000,55.532383,9961800
2019-07-23,68.000000,68.440002,67.599998,67.730003,55.311897,8025300
2019-07-24,67.769997,67.889999,66.760002,67.459999,55.091389,12595300
2019-07-25,67.459999,67.870003,66.500000,66.660004,54.438072,12403500
2019-07-26,67.639999,69.139999,67.370003,67.760002,55.336399,12259300
2019-07-29,67.870003,68.410004,66.879997,67.180000,54.862724,10117300
2019-07-30,66.919998,67.529999,66.260002,67.180000,54.862724,8143700
2019-07-31,66.910004,67.379997,65.629997,66.620003,54.405403,11300000
2019-08-01,66.930000,67.199997,65.110001,65.800003,53.735756,13106700
2019-08-02,65.500000,65.790001,65.029999,65.349998,53.368259,9653900
2019-08-05,64.980003,66.120003,64.540001,65.230003,53.270260,11618800
2019-08-06,65.269997,65.839996,64.290001,64.769997,52.894592,10248700
2019-08-07,64.379997,64.900002,63.310001,64.459999,52.641434,10532100
2019-08-08,64.790001,65.449997,64.330002,65.449997,53.449928,7427400
2019-08-09,65.370003,66.870003,64.290001,65.580002,53.556091,10893500
2019-08-12,65.239998,65.480003,64.080002,64.529999,52.698605,5258900
2019-08-13,64.860001,65.930000,64.639999,65.010002,53.090595,7082500
2019-08-14,64.500000,64.989998,63.500000,63.500000,51.857452,9373300
2019-08-15,64.120003,64.239998,62.660000,62.980000,51.432793,9195700
2019-08-16,63.509998,64.809998,63.070000,64.430000,52.616936,8348100
2019-08-19,65.040001,66.879997,64.970001,66.559998,54.356407,9826300
2019-08-20,67.379997,68.459999,66.330002,66.410004,54.233917,12037900
2019-08-21,67.339996,67.919998,66.599998,67.540001,55.156731,7615700
2019-08-22,67.870003,68.029999,66.809998,67.519997,55.140404,6495700
2019-08-23,67.279999,67.790001,65.480003,65.970001,53.874588,8904700
2019-08-26,66.430000,66.930000,66.080002,66.459999,54.274731,4841100
2019-08-27,66.669998,66.980003,65.489998,65.669998,53.629585,7591200
2019-08-28,65.570000,66.379997,65.400002,66.070000,53.956245,6872800
2019-08-29,66.730003,67.029999,65.959999,66.220001,54.078747,6011900
2019-08-30,66.400002,66.430000,65.489998,65.739998,53.686749,6415100
2019-09-03,65.779999,65.800003,64.930000,65.400002,53.409088,7915700
2019-09-04,65.669998,66.419998,64.440002,66.379997,54.209412,9618300
2019-09-05,66.639999,67.300003,66.430000,67.029999,54.740234,5602400
2019-09-06,67.260002,68.120003,67.000000,67.620003,55.222061,7502500
2019-09-09,67.959999,68.000000,66.309998,66.699997,54.470737,10310900
2019-09-10,66.070000,68.180000,65.650002,68.180000,55.679386,12155700
2019-09-11,68.379997,69.739998,68.059998,69.489998,56.749191,8369100
2019-09-12,70.760002,71.169998,70.190002,70.830002,57.843517,9560100
2019-09-13,71.150002,71.510002,70.480003,70.510002,57.582195,8135600
2019-09-16,70.370003,70.959999,69.720001,70.580002,57.639351,5992000
2019-09-17,70.510002,72.089996,70.360001,71.599998,58.472343,9013500
2019-09-18,71.680000,71.820000,70.809998,71.269997,58.202843,6252600
2019-09-19,71.400002,71.910004,71.209999,71.669998,58.529499,5541200
2019-09-20,72.000000,73.000000,72.000000,72.389999,59.117489,12968700
2019-09-23,72.330002,73.779999,72.050003,72.930000,59.558491,8092300
2019-09-24,73.830002,73.830002,72.169998,72.949997,59.574802,8223800
2019-09-25,72.879997,73.239998,72.019997,72.089996,58.872501,5922700
2019-09-26,72.949997,74.459999,72.620003,74.029999,60.456799,10324100
2019-09-27,74.209999,75.139999,73.919998,74.849998,61.126457,7677300
2019-09-30,74.949997,76.440002,74.949997,75.720001,61.836945,8315100
2019-10-01,75.889999,76.029999,72.940002,73.230003,59.803482,10910800
2019-10-02,72.889999,73.000000,71.570000,72.129997,58.905174,8380500
2019-10-03,72.059998,73.940002,72.040001,73.849998,60.309830,6228500
2019-10-04,74.220001,75.059998,73.949997,74.660004,60.971287,7007500
2019-10-07,74.720001,75.269997,74.080002,74.330002,60.701801,5163500
2019-10-08,73.879997,74.750000,73.419998,73.529999,60.048477,6121500
2019-10-09,74.070000,74.620003,73.250000,73.300003,59.860657,5851000
2019-10-10,73.220001,74.629997,73.199997,74.449997,60.799805,7329400
2019-10-11,73.970001,74.339996,73.570000,73.629997,61.006935,7164900
2019-10-14,73.650002,74.169998,73.389999,73.760002,61.114655,5040900
2019-10-15,74.199997,74.980003,73.800003,74.500000,61.727783,6028300
2019-10-16,74.379997,74.980003,74.339996,74.750000,61.934921,8288300
2019-10-17,74.989998,76.180000,74.650002,75.139999,62.258068,6811300
2019-10-18,75.239998,77.169998,75.209999,76.459999,63.351749,9480200
2019-10-21,76.879997,77.849998,75.849998,77.300003,64.047760,7839100
2019-10-22,78.050003,78.660004,77.750000,77.870003,64.520042,6062000
2019-10-23,77.790001,78.019997,77.190002,77.750000,64.420616,6136700
2019-10-24,77.839996,77.889999,76.250000,76.800003,63.633476,5699300
2019-10-25,76.389999,76.790001,76.220001,76.529999,63.409748,5497000
2019-10-28,76.669998,78.379997,76.489998,78.330002,64.901176,7146400
2019-10-29,78.110001,78.739998,77.589996,78.470001,65.017166,6391500
2019-10-30,78.510002,79.790001,78.010002,79.660004,66.003159,7222500
2019-10-31,79.709999,79.739998,78.739998,79.550003,65.912018,10009400
2019-11-01,80.029999,82.180000,79.129997,81.750000,67.734856,13356300
2019-11-04,82.949997,83.320000,82.139999,82.989998,68.762260,9127900
2019-11-05,83.169998,83.400002,81.470001,81.839996,67.809418,7475600
2019-11-06,81.769997,82.250000,80.349998,82.080002,68.008278,9303600
2019-11-07,82.209999,82.589996,81.080002,82.010002,67.950279,6561500
2019-11-08,82.099998,85.459999,82.089996,85.209999,70.601662,11364100
2019-11-11,84.949997,85.680000,83.900002,85.660004,70.974541,8726300
2019-11-12,85.599998,88.279999,85.550003,86.440002,71.620811,12165900
2019-11-13,85.739998,87.269997,85.330002,86.660004,71.803085,5798800
2019-11-14,86.480003,87.750000,85.930000,87.629997,72.606796,5425600
2019-11-15,88.099998,89.190002,87.260002,88.629997,73.435341,8036700
2019-11-18,88.339996,89.410004,88.320000,88.730003,73.518204,5772300
2019-11-19,89.260002,90.410004,88.910004,89.019997,73.758492,7504800
2019-11-20,88.720001,88.720001,86.540001,87.199997,72.250519,10933000
2019-11-21,86.790001,86.870003,85.550003,86.519997,71.687073,9614100
2019-11-22,86.639999,86.790001,85.309998,86.050003,71.297668,7784700
2019-11-25,86.849998,87.879997,86.059998,87.760002,72.714500,9522100
2019-11-26,88.150002,88.190002,86.930000,87.720001,72.681374,6431400
2019-11-27,87.860001,88.809998,87.610001,88.330002,73.186790,4711800
2019-11-29,88.000000,88.089996,87.220001,87.730003,72.689644,3042800
2019-12-02,87.839996,88.029999,87.000000,87.029999,72.109634,6526400
2019-12-03,85.959999,86.480003,85.589996,85.949997,71.214806,10054500
2019-12-04,86.180000,87.550003,86.120003,87.199997,72.250519,6174600
2019-12-05,87.250000,87.250000,86.260002,86.720001,71.852798,6072100
2019-12-06,87.209999,87.709999,86.779999,86.980003,72.068230,6044600
2019-12-09,87.220001,87.720001,86.379997,86.440002,71.620811,5582700
2019-12-10,86.919998,86.949997,86.209999,86.559998,71.720222,7816000
2019-12-11,86.699997,87.260002,86.230003,86.699997,71.836227,7326400
2019-12-12,86.760002,88.940002,86.750000,88.730003,73.518204,6260500
2019-12-13,88.779999,89.089996,87.330002,87.839996,72.780792,5975200
2019-12-16,88.379997,90.120003,88.260002,89.430000,74.098206,6723300
2019-12-17,90.000000,90.169998,89.070000,90.080002,74.636757,8750000
2019-12-18,90.050003,90.180000,89.019997,89.330002,74.015335,6490100
2019-12-19,89.680000,89.680000,88.559998,88.769997,73.551338,5447000
2019-12-20,90.400002,91.989998,89.150002,89.290001,73.982201,19134800
2019-12-23,89.529999,90.470001,89.330002,90.250000,74.777641,5907200
2019-12-24,90.400002,90.400002,89.430000,89.849998,74.446198,1798800
2019-12-26,90.199997,90.720001,89.449997,89.830002,74.429626,4066700
2019-12-27,89.980003,90.279999,88.830002,89.199997,73.907623,4087800
2019-12-30,89.220001,89.730003,88.160004,88.519997,73.344215,7014800
2019-12-31,88.209999,88.599998,87.879997,88.540001,73.360786,4702100
2020-01-02,89.080002,89.570000,88.510002,89.550003,74.197624,5639200
2020-01-03,88.169998,89.389999,87.900002,88.699997,73.493340,5988500
2020-01-06,88.220001,89.620003,87.980003,89.400002,74.073334,6786600
2020-01-07,88.930000,89.540001,88.260002,88.889999,73.650780,7242500
2020-01-08,89.150002,90.059998,88.870003,89.519997,74.172760,7696800
2020-01-09,90.010002,90.230003,89.050003,90.209999,74.744476,7518000
2020-01-10,90.230003,90.290001,88.830002,89.059998,73.791634,8581400
2020-01-13,89.500000,89.500000,87.919998,88.519997,73.344215,9292200
2020-01-14,87.099998,88.440002,86.769997,88.199997,74.066399,8876900
2020-01-15,88.180000,89.879997,88.180000,89.260002,74.956551,8490100
2020-01-16,89.309998,89.800003,88.919998,89.260002,74.956551,7073200
2020-01-17,89.129997,89.269997,87.790001,88.000000,73.898445,10122300
2020-01-21,87.680000,88.529999,87.570000,87.989998,73.890053,13552000
2020-01-22,88.029999,88.169998,87.150002,87.209999,73.235054,6438900
2020-01-23,87.050003,87.070000,84.989998,85.269997,71.605911,12266800
2020-01-24,85.430000,85.480003,82.760002,83.540001,70.153130,13215400
2020-01-27,85.050003,85.930000,84.000000,84.019997,70.556213,13832000
2020-01-28,84.989998,84.989998,83.639999,83.769997,70.346291,8614400
2020-01-29,83.800003,84.000000,83.129997,83.199997,69.867615,5703200
2020-01-30,82.580002,82.790001,81.180000,81.779999,68.675156,10870000
2020-01-31,81.540001,81.720001,80.410004,81.019997,68.036949,13870100
2020-02-03,81.309998,82.599998,80.919998,82.300003,69.111847,10143700
2020-02-04,83.589996,84.709999,83.589996,84.360001,70.841743,8251500
2020-02-05,85.059998,87.139999,84.879997,86.629997,72.747993,10020600
2020-02-06,87.889999,87.959999,86.220001,87.180000,73.209854,7769700
2020-02-07,89.739998,92.980003,88.879997,92.290001,77.501007,19090300
2020-02-10,92.360001,95.500000,92.110001,94.750000,79.566803,13998300
2020-02-11,95.260002,97.080002,95.010002,96.000000,80.616486,10682800
2020-02-12,95.980003,97.860001,95.709999,97.790001,82.119644,10591000
2020-02-13,96.849998,97.360001,95.230003,95.349998,80.070648,10613000
2020-02-14,95.230003,95.300003,93.769997,94.050003,78.978973,11175800
2020-02-18,93.669998,94.500000,93.260002,93.610001,78.609474,9406300
2020-02-19,93.769997,94.790001,93.019997,94.139999,79.054535,6349100
2020-02-20,93.930000,94.389999,92.589996,94.230003,79.130127,5446200
2020-02-21,93.959999,95.519997,93.379997,94.959999,79.743156,6676000
2020-02-24,92.169998,93.870003,92.150002,93.139999,78.214783,10705100
2020-02-25,93.320000,93.459999,88.110001,89.180000,74.889366,11366400
2020-02-26,88.620003,91.180000,88.190002,88.410004,74.242760,9786900
2020-02-27,86.190002,89.449997,84.199997,85.419998,71.731880,14184100
2020-02-28,82.790001,85.709999,81.580002,85.709999,71.975395,18450000
2020-03-02,86.000000,88.779999,83.550003,88.690002,74.477875,12171100
2020-03-03,89.440002,90.900002,85.660004,87.570000,73.537354,12660900
2020-03-04,89.269997,91.860001,88.949997,91.750000,77.047531,16590400
2020-03-05,90.059998,91.709999,89.430000,90.610001,76.090202,9688400
2020-03-06,88.730003,89.760002,87.260002,88.820000,74.587059,12664600
2020-03-09,84.000000,87.339996,82.430000,85.269997,71.605911,15806200
2020-03-10,88.190002,88.220001,83.760002,87.529999,73.503761,12965800
2020-03-11,85.800003,86.639999,83.570000,84.849998,71.253220,10382200
2020-03-12,78.849998,81.290001,77.059998,78.610001,66.013145,19935700
2020-03-13,83.360001,86.320000,80.690002,85.370003,71.689888,21867700
2020-03-16,79.000000,82.180000,73.580002,74.269997,62.368603,20916000
2020-03-17,75.709999,77.709999,69.989998,73.019997,61.318909,23205000
2020-03-18,70.000000,71.389999,64.690002,71.029999,59.647812,23712800
2020-03-19,69.099998,74.849998,65.330002,71.059998,59.672993,19739900
2020-03-20,73.000000,73.000000,66.809998,68.820000,57.791946,18844500
2020-03-23,67.379997,67.750000,62.549999,64.500000,54.164204,19219000
2020-03-24,68.160004,71.820000,67.089996,67.489998,56.675064,18376300
2020-03-25,67.919998,70.680000,65.550003,67.910004,57.027775,20017300
2020-03-26,68.820000,74.309998,68.760002,73.830002,61.999123,15979400
2020-03-27,71.629997,75.059998,70.709999,72.669998,61.024994,12293300
2020-03-30,73.519997,76.239998,73.470001,75.239998,63.183170,10671600
2020-03-31,75.400002,77.919998,74.440002,76.190002,63.980949,20474400
2020-04-01,72.120003,73.989998,71.430000,73.419998,61.654816,12948000
2020-04-02,72.779999,75.500000,71.459999,75.129997,63.090797,8077800
2020-04-03,74.650002,75.440002,72.550003,73.370003,61.612839,8062700
2020-04-06,75.739998,77.260002,74.029999,75.730003,63.594650,10266500
2020-04-07,78.379997,78.580002,75.250000,75.389999,63.309139,11591700
2020-04-08,76.440002,78.980003,74.779999,78.559998,65.971153,12218500
2020-04-09,78.559998,80.080002,78.559998,79.750000,66.970467,9425900
2020-04-13,80.660004,81.330002,78.660004,80.300003,67.432350,9293500
2020-04-14,80.620003,82.849998,80.290001,82.129997,69.997681,11072700
2020-04-15,80.510002,83.040001,79.620003,81.820000,69.733490,8977300
2020-04-16,82.730003,83.720001,81.580002,81.860001,69.767570,10326900
2020-04-17,84.000000,84.790001,82.500000,83.449997,71.122711,10734800
2020-04-20,83.540001,85.330002,82.629997,83.989998,71.582947,9126300
2020-04-21,82.510002,82.970001,80.019997,80.360001,68.489159,9627500
2020-04-22,81.230003,82.449997,80.730003,81.470001,69.435204,7033300
2020-04-23,82.180000,83.830002,81.959999,82.040001,69.920998,7869600
2020-04-24,82.870003,83.669998,82.349998,83.589996,71.242004,6770700
2020-04-27,84.029999,84.919998,83.779999,84.690002,72.179543,9209700
2020-04-28,85.699997,85.970001,82.370003,82.760002,70.534630,8341000
2020-04-29,83.720001,84.750000,82.139999,83.760002,71.386909,8231700
2020-04-30,82.970001,83.260002,81.230003,82.199997,70.057350,15535800
2020-05-01,81.949997,84.230003,80.500000,82.839996,70.602821,12705300
2020-05-04,82.220001,82.839996,81.120003,81.860001,69.767570,6833000
2020-05-05,82.949997,86.480003,82.599998,85.370003,72.759079,10927000
2020-05-06,86.279999,88.150002,85.250000,85.419998,72.801697,17042600
2020-05-07,86.519997,86.839996,83.559998,84.220001,71.778961,11941800
2020-05-08,84.419998,84.660004,82.449997,83.959999,71.557365,20188100
2020-05-11,85.080002,88.459999,83.980003,87.900002,74.915344,19219800
2020-05-12,90.000000,92.230003,88.470001,90.459999,77.097183,23492300
2020-05-13,90.739998,92.239998,87.730003,88.870003,75.742050,23562600
2020-05-14,87.620003,90.480003,87.430000,89.940002,76.653992,13379500
2020-05-15,90.010002,91.150002,89.419998,90.709999,77.310242,14071200
2020-05-18,92.000000,93.660004,91.309998,91.470001,77.957993,16300200
2020-05-19,91.260002,91.650002,89.559998,91.199997,77.727859,9892500
2020-05-20,92.129997,92.540001,89.900002,91.190002,77.719353,10661500
2020-05-21,91.279999,93.129997,90.349998,93.019997,79.279030,10393200
2020-05-22,92.870003,93.010002,91.730003,92.099998,78.494919,5507000
2020-05-26,93.449997,93.570000,90.309998,90.709999,77.310242,11869800
2020-05-27,90.540001,91.000000,88.559998,89.980003,76.688095,12529500
2020-05-28,90.870003,91.190002,90.000000,90.029999,76.730705,8765900
2020-05-29,91.000000,92.889999,89.599998,92.669998,78.980705,13758800
2020-06-01,92.050003,93.059998,90.690002,90.699997,77.301720,8486500
2020-06-02,90.970001,91.699997,90.050003,91.040001,77.591492,9413300
2020-06-03,91.470001,91.500000,89.599998,90.889999,77.463669,8588400
2020-06-04,90.279999,93.480003,90.250000,93.040001,79.296066,9525700
2020-06-05,93.500000,95.540001,92.809998,93.849998,79.986404,9630100
2020-06-08,92.910004,95.010002,92.809998,94.589996,80.617096,6621400
2020-06-09,94.949997,96.660004,94.760002,96.169998,81.963699,9555900
2020-06-10,96.989998,99.349998,96.800003,96.900002,82.585861,11138300
2020-06-11,95.690002,96.889999,92.029999,92.260002,78.631279,12584800
2020-06-12,93.739998,94.739998,91.029999,92.459999,78.801727,8010100
2020-06-15,91.269997,94.029999,90.779999,93.080002,79.330162,7120200
2020-06-16,94.860001,96.199997,93.480003,96.059998,81.869957,9366100
2020-06-17,96.849998,97.099998,95.269997,95.739998,81.597206,6212200
2020-06-18,95.559998,96.449997,95.260002,96.230003,82.014832,4571600
2020-06-19,97.720001,98.199997,95.750000,96.709999,82.423927,9210900
2020-06-22,96.639999,97.300003,95.820000,97.269997,82.901199,6004300
2020-06-23,98.419998,99.099998,97.050003,97.309998,82.935287,6715600
2020-06-24,96.459999,97.160004,94.349998,95.139999,81.085854,9025100
2020-06-25,95.180000,97.070000,94.320000,96.989998,82.662575,6411700
2020-06-26,96.889999,97.029999,95.040001,96.129997,81.929611,14568400
2020-06-29,96.500000,97.330002,95.680000,96.440002,82.193810,6676400
2020-06-30,95.970001,98.879997,95.830002,98.180000,83.676781,8112500
2020-07-01,98.500000,99.660004,97.500000,99.139999,84.494957,6522900
2020-07-02,99.449997,99.989998,97.860001,98.879997,84.273384,6158800
2020-07-06,99.639999,99.800003,97.949997,99.010002,84.384163,7039000
2020-07-07,98.680000,100.690002,98.559998,99.349998,84.673950,6345600
2020-07-08,99.750000,100.570000,98.550003,99.279999,84.614296,6154400
2020-07-09,99.080002,99.779999,96.809998,97.940002,83.472229,5817300
2020-07-10,98.059998,98.330002,96.360001,96.830002,82.526207,6202500
2020-07-13,97.360001,99.559998,96.919998,97.860001,83.404037,8507400
2020-07-14,96.970001,99.099998,95.940002,98.870003,85.293312,6765600
2020-07-15,100.000000,100.480003,98.820000,100.480003,86.682236,5661600
2020-07-16,99.690002,100.230003,98.809998,99.919998,86.199135,4269200
2020-07-17,100.290001,101.279999,99.919998,100.830002,86.984184,6890900
2020-07-20,100.760002,101.250000,99.260002,99.540001,85.871315,4823300
2020-07-21,99.809998,99.809998,97.169998,97.400002,84.025177,8239000
2020-07-22,97.800003,98.279999,96.930000,97.699997,84.283981,4441800
2020-07-23,98.239998,98.919998,97.449997,98.029999,84.568665,5127200
2020-07-24,98.050003,98.190002,96.459999,97.110001,83.774986,5169400
2020-07-27,96.349998,97.889999,96.260002,97.160004,83.818115,5030700
2020-07-28,97.000000,97.620003,96.459999,96.709999,83.429924,5941800
2020-07-29,96.870003,97.400002,96.639999,97.010002,83.688736,5512000
2020-07-30,96.309998,96.739998,95.410004,96.040001,82.851929,6411500
2020-07-31,95.540001,97.250000,93.550003,94.910004,81.877098,14613000
2020-08-03,95.190002,97.169998,95.059998,95.940002,82.765656,6919000
2020-08-04,95.919998,96.029999,94.059998,94.290001,81.342232,7865100
2020-08-05,94.470001,94.800003,93.129997,93.250000,80.445045,6918900
2020-08-06,93.320000,93.650002,91.779999,92.570000,79.858421,7269300
2020-08-07,92.690002,93.000000,92.199997,92.919998,80.160370,5226600
2020-08-10,92.629997,93.669998,92.150002,92.379997,79.694511,7623600
2020-08-11,92.309998,93.290001,92.129997,92.669998,79.944679,7208400
2020-08-12,93.449997,95.580002,93.330002,95.510002,82.394707,7705600
2020-08-13,95.139999,95.500000,94.010002,94.680000,81.678680,6004200
2020-08-14,95.379997,95.669998,94.540001,95.070000,82.015121,5488100
2020-08-17,95.290001,97.260002,95.260002,96.349998,83.119347,7251400
2020-08-18,96.620003,96.699997,95.150002,95.650002,82.515465,4557400
2020-08-19,97.110001,97.419998,95.849998,96.099998,82.903694,7672000
2020-08-20,95.489998,96.029999,94.680000,95.199997,82.127274,6798000
2020-08-21,95.199997,95.320000,94.320000,94.860001,81.833977,5269000
2020-08-24,94.900002,95.239998,94.180000,94.510002,81.532021,4103600
2020-08-25,94.209999,94.790001,93.910004,94.059998,81.143814,6710000
2020-08-26,93.500000,94.410004,92.940002,94.349998,81.394012,5682800
2020-08-27,94.330002,95.059998,93.669998,94.300003,81.350853,5271500
2020-08-28,94.519997,94.650002,93.529999,94.169998,81.238716,4938300
